gene_symbol	score	rank	method	disease
RPS2	0.000258938572583651	596	rwr	BC
NFIC	0.000258688531013129	597	rwr	BC
UNC45A	0.000258183804180582	598	rwr	BC
CCT7	0.00025765952139751	599	rwr	BC
SRPK1	0.000257208671845106	600	rwr	BC
RPL3	0.000256777236750977	601	rwr	BC
DVL2	0.000256511719499497	602	rwr	BC
RPS9	0.000254842876763196	603	rwr	BC
DNAJB11	0.000254682384125938	604	rwr	BC
USP15	0.00025358874766455	605	rwr	BC
GRSF1	0.000253095059982255	606	rwr	BC
DDX1	0.000252662942110244	607	rwr	BC
CREB1	0.000252313492984206	608	rwr	BC
FKBP3	0.00025230151491261	609	rwr	BC
MET	0.000252193768408055	610	rwr	BC
RPS8	0.000252148931886839	611	rwr	BC
DEFA5	0.000251935888781401	612	rwr	BC
NR1H3	0.000251754508425587	613	rwr	BC
SUPT16H	0.000251594293016993	614	rwr	BC
RPL10A	0.00025096839257906	615	rwr	BC
TCP1	0.000250752757179656	616	rwr	BC
NPC2	0.000250300479278737	617	rwr	BC
EFHC1	0.000249238057064727	618	rwr	BC
SMARCA5	0.000248345309753257	619	rwr	BC
MAP3K5	0.000248285361219124	620	rwr	BC
DNAJC30	0.000247415486495316	621	rwr	BC
DNMT1	0.000247318546710811	622	rwr	BC
ESR2	0.000246838902588391	623	rwr	BC
ARNT	0.000246602310894069	624	rwr	BC
NCOR2	0.000246517337445998	625	rwr	BC
PELI1	0.000246480193434565	626	rwr	BC
RPS16	0.000246202701371782	627	rwr	BC
PICK1	0.00024560365136735	628	rwr	BC
PSME3	0.000245041820104993	629	rwr	BC
CDK7	0.000244776203035904	630	rwr	BC
RPL11	0.000244361751631115	631	rwr	BC
ILF2	0.000244252959101984	632	rwr	BC
VAV1	0.000243746701971575	633	rwr	BC
MT2A	0.000243618843582548	634	rwr	BC
TTI1	0.000243332639611403	635	rwr	BC
ATP1A1	0.000243017362049445	636	rwr	BC
SUN2	0.000242950301623857	637	rwr	BC
TIMP1	0.000242796887002175	638	rwr	BC
DNAJC7	0.000242402526616184	639	rwr	BC
NOTCH1	0.000242263249633091	640	rwr	BC
UBE2K	0.000242022704624088	641	rwr	BC
PRKAB2	0.000241613862602152	642	rwr	BC
KHDRBS1	0.000241518322445581	643	rwr	BC
TNS3	0.000241094294220966	644	rwr	BC
PDPK1	0.000240731261605711	645	rwr	BC
RPS19	0.000240613459150736	646	rwr	BC
SF3B1	0.000240538177008793	647	rwr	BC
PSMD3	0.000240526402241711	648	rwr	BC
ABI2	0.000238896334981402	649	rwr	BC
CUL2	0.000238873602920506	650	rwr	BC
PARK7	0.000238204284213336	651	rwr	BC
MCM3	0.000238171261670195	652	rwr	BC
NOP56	0.000237907430085204	653	rwr	BC
IL20RA	0.000237522660293025	654	rwr	BC
RPS11	0.000237415164053332	655	rwr	BC
FAM171B	0.000237238166121296	656	rwr	BC
TRIM27	0.000237060531223341	657	rwr	BC
RC3H1	0.000236874275480494	658	rwr	BC
NFKBIA	0.000236858238833188	659	rwr	BC
ARHGAP21	0.00023589669150545	660	rwr	BC
CDCA8	0.000235741996928835	661	rwr	BC
NCOA3	0.000235674059689083	662	rwr	BC
MTA1	0.000235265559308443	663	rwr	BC
RARA	0.0002348355206525	664	rwr	BC
PIP5K1C	0.000234761488711396	665	rwr	BC
HNRNPM	0.000234164223314068	666	rwr	BC
ILK	0.000234090088995701	667	rwr	BC
TNKS	0.000232998146287658	668	rwr	BC
PKP4	0.000232133827944487	669	rwr	BC
CBLL1	0.000232035612856665	670	rwr	BC
TASOR2	0.000231508326021295	671	rwr	BC
WWP1	0.000231407303149667	672	rwr	BC
IFFO2	0.000231333915954423	673	rwr	BC
RPS27	0.000231272273519316	674	rwr	BC
ZEB1	0.000231144430806582	675	rwr	BC
TNK2	0.000230736181588171	676	rwr	BC
RPLP0	0.000230701864365298	677	rwr	BC
RNF2	0.000230568880563401	678	rwr	BC
UBR5	0.000230391802753298	679	rwr	BC
SNRNP200	0.000230369268816262	680	rwr	BC
UBA1	0.000229933911572789	681	rwr	BC
PHB2	0.00022970722179504	682	rwr	BC
FLRT1	0.000228407405427235	683	rwr	BC
CTTN	0.000227958898042624	684	rwr	BC
CCT5	0.000227344475127375	685	rwr	BC
NCK2	0.000227147700543273	686	rwr	BC
PSMA3	0.000226941030106552	687	rwr	BC
VCAM1	0.000226192094274217	688	rwr	BC
CDH3	0.00022607924684418	689	rwr	BC
RNF40	0.000225892654061547	690	rwr	BC
RPS15A	0.000224782479940877	691	rwr	BC
SNX22	0.000224072879494825	692	rwr	BC
RPS7	0.000223512021951698	693	rwr	BC
FKBP8	0.00022220121044305	694	rwr	BC
CBY2	0.00022208938610844	695	rwr	BC
CDC20	0.000222054472380079	696	rwr	BC
ACTA1	0.000222052213796669	697	rwr	BC
CHAF1A	0.000221842471142564	698	rwr	BC
RNF31	0.000221261832864255	699	rwr	BC
TMEM248	0.000221120346759001	700	rwr	BC
NUDT5	0.000220426164970031	701	rwr	BC
PLEKHA7	0.000218800777370942	702	rwr	BC
C1QBP	0.000218770869847837	703	rwr	BC
FANCI	0.00021855141671715	704	rwr	BC
NCOA1	0.000218319936813114	705	rwr	BC
SRSF1	0.000217532404530916	706	rwr	BC
DLG4	0.000217174180548226	707	rwr	BC
ACTL6A	0.000216593864464806	708	rwr	BC
ATG16L1	0.000216535012124804	709	rwr	BC
C5ORF24	0.000215928852882457	710	rwr	BC
RPSA	0.000215726559124579	711	rwr	BC
RAB7A	0.000215372893882305	712	rwr	BC
ARRB2	0.000215261391927202	713	rwr	BC
ACTC1	0.00021491739668529	714	rwr	BC
TOMM22	0.000214756780696617	715	rwr	BC
C6ORF141	0.00021436501110829	716	rwr	BC
BANP	0.000214166073934313	717	rwr	BC
GAPDHS	0.000214017606147922	718	rwr	BC
RPL19	0.000213810103668186	719	rwr	BC
RPN1	0.000213690730370731	720	rwr	BC
NUMB	0.000213652482668754	721	rwr	BC
MAPK3	0.000213441824521019	722	rwr	BC
PPP1CB	0.000213240649050401	723	rwr	BC
TRAF3	0.000212434053982651	724	rwr	BC
RPL10	0.000212405492168486	725	rwr	BC
SNX27	0.000211688974157379	726	rwr	BC
FHL2	0.00021153920389206	727	rwr	BC
RPL12	0.000211304361689695	728	rwr	BC
TP73	0.000211289823988916	729	rwr	BC
G3BP2	0.000211264869807258	730	rwr	BC
SF3B3	0.000211253223846592	731	rwr	BC
DDX3X	0.000211126402510516	732	rwr	BC
FBXO6	0.000211095277740831	733	rwr	BC
UBE2L3	0.000210936225834788	734	rwr	BC
ATXN3	0.00021075195117606	735	rwr	BC
EIF3E	0.000210472095342593	736	rwr	BC
CTNNA2	0.000209302992809998	737	rwr	BC
TNIP1	0.000209088425013981	738	rwr	BC
RPS25	0.000208546246424075	739	rwr	BC
RPS26	0.000208203701673749	740	rwr	BC
CEP135	0.000207553570617178	741	rwr	BC
HTT	0.00020743539776207	742	rwr	BC
TCL1A	0.000207284377581546	743	rwr	BC
RPL7A	0.000206690635736876	744	rwr	BC
EEF1G	0.000206412226957715	745	rwr	BC
SMARCA2	0.000206344677319076	746	rwr	BC
BAG2	0.000206185711395219	747	rwr	BC
PGK1	0.000205778884620776	748	rwr	BC
CAND1	0.000205749735835125	749	rwr	BC
BAG4	0.000205695047677327	750	rwr	BC
PSMD14	0.000205412334375027	751	rwr	BC
DCTN1	0.000205399488887717	752	rwr	BC
UBQLN2	0.00020537110181405	753	rwr	BC
TNFRSF1A	0.000205131111289177	754	rwr	BC
NUMA1	0.000204936072901669	755	rwr	BC
RFC4	0.000204867294323234	756	rwr	BC
TBP	0.000204231596284256	757	rwr	BC
OGT	0.000203944444946448	758	rwr	BC
NF2	0.000203767489011253	759	rwr	BC
SF3A1	0.000203566178496802	760	rwr	BC
SYNCRIP	0.000203203105244608	761	rwr	BC
FXR1	0.000203104935336669	762	rwr	BC
LATS1	0.00020298441801518	763	rwr	BC
ZDHHC1	0.000202965850746905	764	rwr	BC
EIF2AK2	0.000202816436818307	765	rwr	BC
HSP90AA5P	0.000202691806315869	766	rwr	BC
RPL15	0.000202062639690794	767	rwr	BC
APLF	0.000201973273159202	768	rwr	BC
PTK2B	0.000201714538311177	769	rwr	BC
MAPRE1	0.000201389753915323	770	rwr	BC
ATXN1	0.000201344680239545	771	rwr	BC
KCNA3	0.000201158165478905	772	rwr	BC
ANOS1	0.000200330224879778	773	rwr	BC
RHEB	0.000199829115415281	774	rwr	BC
TUBB4B	0.000199443629515076	775	rwr	BC
CDKN2C	0.000199378272248342	776	rwr	BC
DSN1	0.000199296203569029	777	rwr	BC
ISG15	0.000198929053163764	778	rwr	BC
PSMC3	0.000198913996790664	779	rwr	BC
HSF1	0.000198908877542721	780	rwr	BC
PAF1	0.000198710020501055	781	rwr	BC
PRMT5	0.000198679938026166	782	rwr	BC
CA8	0.000198630124886941	783	rwr	BC
FBXO7	0.00019849250900147	784	rwr	BC
MAPK8	0.000198343904715846	785	rwr	BC
PEX5	0.000197978304901831	786	rwr	BC
HCFC1	0.000197770290427082	787	rwr	BC
UBE2S	0.000197422752810467	788	rwr	BC
CAD	0.000196547912781248	789	rwr	BC
PNKP	0.000196458134469959	790	rwr	BC
PKM	0.000196322240484331	791	rwr	BC
MAP3K14	0.000195566526016088	792	rwr	BC
UBQLN1	0.000195513381388949	793	rwr	BC
MAPK8IP1	0.000195281422653504	794	rwr	BC
BCL2L1	0.000195136447291122	795	rwr	BC
TUFM	0.000193669635420644	796	rwr	BC
NXF1	0.000192906776746815	797	rwr	BC
RPL18	0.000192776558652801	798	rwr	BC
NEDD8	0.000191577085515016	799	rwr	BC
ORC2	0.000191439460537054	800	rwr	BC
EIF3B	0.000191331500839092	801	rwr	BC
RASA1	0.000190766420630425	802	rwr	BC
UBE2T	0.00019076055014841	803	rwr	BC
CSNK1D	0.000190412813396575	804	rwr	BC
CTBP2	0.000190180985856243	805	rwr	BC
TARDBP	0.000189867897804722	806	rwr	BC
POLR2C	0.0001898085884074	807	rwr	BC
NINL	0.000189788685065164	808	rwr	BC
STK3	0.000189634479423131	809	rwr	BC
VAPA	0.000189039526609136	810	rwr	BC
CRBN	0.000189023810937448	811	rwr	BC
TULP3	0.00018898188175784	812	rwr	BC
WDR76	0.000188788665608847	813	rwr	BC
ALOX5	0.000188611169710114	814	rwr	BC
RPL27	0.000188579812967131	815	rwr	BC
PFKP	0.000188009185389058	816	rwr	BC
TRAF4	0.00018755428837492	817	rwr	BC
POLR2E	0.000187358085184286	818	rwr	BC
BRD3	0.000187115453594294	819	rwr	BC
PIAS4	0.00018663955175586	820	rwr	BC
SIAH1	0.000186068501721827	821	rwr	BC
LDHA	0.000185655581703224	822	rwr	BC
GRAP2	0.000185620268915921	823	rwr	BC
CDK6	0.000185543724700807	824	rwr	BC
MLF1	0.000185510903174417	825	rwr	BC
ABL2	0.000185255327719762	826	rwr	BC
MCM5	0.000184824281884829	827	rwr	BC
CLK2	0.000184701936213496	828	rwr	BC
SFPQ	0.000184647942255144	829	rwr	BC
DDX17	0.000184594839384703	830	rwr	BC
HSP90AB4P	0.000184128398964204	831	rwr	BC
MIB1	0.000184087579821373	832	rwr	BC
UCHL1	0.000184049346517906	833	rwr	BC
CCT8	0.000183887673947683	834	rwr	BC
ERG	0.000183805537823146	835	rwr	BC
CSK	0.000183636275968313	836	rwr	BC
ALDOA	0.000183208833313681	837	rwr	BC
TUBA1B	0.000183203952686436	838	rwr	BC
ITK	0.000182760109236026	839	rwr	BC
BRAF	0.000182579655725795	840	rwr	BC
TNKS2	0.000182490280346485	841	rwr	BC
GTF2I	0.00018248787158794	842	rwr	BC
CUL5	0.000182402481978586	843	rwr	BC
PDIA4	0.000181982956726373	844	rwr	BC
TOP2B	0.00018172544684255	845	rwr	BC
SOCS6	0.000181592947630296	846	rwr	BC
RPS27A	0.000181433857319332	847	rwr	BC
KDM4A	0.000181107272702357	848	rwr	BC
MCM4	0.000180191525058792	849	rwr	BC
PSMD2	0.000179785029581602	850	rwr	BC
KPNA1	0.000179417837179368	851	rwr	BC
TCF7L2	0.00017929221497605	852	rwr	BC
TMPO	0.000179105663443469	853	rwr	BC
HAX1	0.000178875012603001	854	rwr	BC
USP13	0.000178552101108105	855	rwr	BC
SUZ12	0.000177978011216997	856	rwr	BC
PDS5A	0.000177943677429312	857	rwr	BC
USP14	0.000177915171361567	858	rwr	BC
CD44	0.000177886244315442	859	rwr	BC
YEATS4	0.000177882331958307	860	rwr	BC
PSMA7	0.000177449934470531	861	rwr	BC
BMP1	0.000176894397389969	862	rwr	BC
NR4A1	0.000176617842961115	863	rwr	BC
HNRNPR	0.000176599007788509	864	rwr	BC
POLR2B	0.000176576306429027	865	rwr	BC
DDX21	0.000176441384812846	866	rwr	BC
ITGB1	0.000176003682232	867	rwr	BC
KAT2A	0.000176002276673976	868	rwr	BC
ALYREF	0.000175891188573649	869	rwr	BC
C5AR2	0.000175683022610076	870	rwr	BC
MAVS	0.000174831758860341	871	rwr	BC
UBE2M	0.000174702196413241	872	rwr	BC
DMAP1	0.000174204587205311	873	rwr	BC
EIF4G1	0.000174084653803867	874	rwr	BC
HSP90AA4P	0.000173836002835111	875	rwr	BC
SUPT5H	0.000173510087002411	876	rwr	BC
RPL21	0.000173496075916819	877	rwr	BC
BCAR1	0.000173386548573814	878	rwr	BC
DCAF7	0.000173323132440061	879	rwr	BC
TMPRSS11B	0.000173306683888406	880	rwr	BC
CALCOCO2	0.000173096486004319	881	rwr	BC
RPL8	0.000172946913481055	882	rwr	BC
RNF111	0.000172898788724696	883	rwr	BC
URI1	0.00017272335390246	884	rwr	BC
USP8	0.000172545740168679	885	rwr	BC
RPN2	0.000172390547350655	886	rwr	BC
CDC73	0.000172362374601818	887	rwr	BC
DSP	0.000172246076139538	888	rwr	BC
SNRPB	0.000172166862347426	889	rwr	BC
SUPT6H	0.000171897833268104	890	rwr	BC
RAD9A	0.000171779201385688	891	rwr	BC
APPL1	0.000171515597842753	892	rwr	BC
BAG6	0.00017151071114825	893	rwr	BC
COPS7A	0.000171057361882557	894	rwr	BC
RPS5	0.000170743151078794	895	rwr	BC
SH3KBP1	0.000170636375189908	896	rwr	BC
ORC4	0.000170550743023247	897	rwr	BC
RPL27A	0.000170469067520039	898	rwr	BC
ARAF	0.000169920232377578	899	rwr	BC
RET	0.000169473124167736	900	rwr	BC
BRD7	0.000169464432844599	901	rwr	BC
SSBP1	0.00016883958845911	902	rwr	BC
USP1	0.00016881322601171	903	rwr	BC
SNRPD1	0.000168369959612929	904	rwr	BC
MCL1	0.00016827615997379	905	rwr	BC
RBCK1	0.000167021776845313	906	rwr	BC
IRAK1	0.000166938426286365	907	rwr	BC
TAB1	0.000166913776222498	908	rwr	BC
TUBB3	0.000166759546447452	909	rwr	BC
HECTD1	0.000166480385851431	910	rwr	BC
RIF1	0.000166460516783079	911	rwr	BC
RANBP2	0.000165604518643668	912	rwr	BC
HYOU1	0.000165234068123163	913	rwr	BC
ANAPC4	0.000164959972996394	914	rwr	BC
CNKSR1	0.000164940975693601	915	rwr	BC
ULK1	0.000164886340168929	916	rwr	BC
CDK5	0.000164578313255223	917	rwr	BC
UPF1	0.000164529918718765	918	rwr	BC
EEF1A2	0.000164500207520822	919	rwr	BC
RPL38	0.000164309477910712	920	rwr	BC
HSP90AB3P	0.000164105405616267	921	rwr	BC
SMN1	0.000164039719856769	922	rwr	BC
ARRB1	0.000164038758063208	923	rwr	BC
SF3B2	0.000164008362263757	924	rwr	BC
INTS3	0.000163779009417641	925	rwr	BC
ANAPC7	0.000163697368175412	926	rwr	BC
CARM1	0.00016358064653245	927	rwr	BC
OTUB1	0.000163464762887076	928	rwr	BC
RPL18A	0.000163434161801687	929	rwr	BC
PRPF19	0.000163381218849589	930	rwr	BC
TAB2	0.000163073536583354	931	rwr	BC
HSPA6	0.000162804850734116	932	rwr	BC
GOLGA2	0.000162056583681261	933	rwr	BC
ASH2L	0.000162002241433221	934	rwr	BC
BRD8	0.000161825882741345	935	rwr	BC
SNRPA	0.000161434419696823	936	rwr	BC
RAN	0.000161211494845131	937	rwr	BC
MOV10	0.000161083566929644	938	rwr	BC
GRB7	0.000161068993393438	939	rwr	BC
DLG1	0.000160994314164383	940	rwr	BC
PINK1	0.000160558071394959	941	rwr	BC
ABRAXAS2	0.000160419146930837	942	rwr	BC
PIAS2	0.000159877743975172	943	rwr	BC
TSG101	0.000159864567685871	944	rwr	BC
SMAD7	0.000159698981782561	945	rwr	BC
TP63	0.000159596474001184	946	rwr	BC
PTPN1	0.000159463413539479	947	rwr	BC
DDRGK1	0.000159399701465115	948	rwr	BC
IGF2BP1	0.000159324876869018	949	rwr	BC
CTNNA3	0.000159230609921949	950	rwr	BC
SFXN1	0.000158873232562367	951	rwr	BC
IL13RA2	0.000158671515133388	952	rwr	BC
RBL2	0.000158241797547504	953	rwr	BC
CD70	0.000158238437469503	954	rwr	BC
ANAPC5	0.000158061071037645	955	rwr	BC
BCR	0.000158043084798228	956	rwr	BC
TRIM47	0.000157930521135344	957	rwr	BC
CCAR2	0.00015783250868029	958	rwr	BC
RPL9	0.000157816086359053	959	rwr	BC
PBK	0.000157559913636796	960	rwr	BC
SOD1	0.000157092034297304	961	rwr	BC
RPL37A	0.000157012625406951	962	rwr	BC
WEE1	0.000156527172105039	963	rwr	BC
PDHA1	0.000156309338606458	964	rwr	BC
ARF6	0.000155619224116085	965	rwr	BC
ECT2	0.000155545754407579	966	rwr	BC
NDUFS7	0.000155444004650135	967	rwr	BC
HNRNPA3	0.000155404106916446	968	rwr	BC
PTGES3	0.000155137203149678	969	rwr	BC
NUP153	0.000155038888954783	970	rwr	BC
POLD1	0.000155027184913201	971	rwr	BC
KMT2A	0.000154852418209297	972	rwr	BC
VDAC1	0.000154277407499925	973	rwr	BC
POLR1B	0.000154254494501625	974	rwr	BC
MAST2	0.000154189823591514	975	rwr	BC
APC	0.000153996930414264	976	rwr	BC
RPL30	0.000153683345861304	977	rwr	BC
TUBA4A	0.000153547034817386	978	rwr	BC
MRGBP	0.000153522538292995	979	rwr	BC
NPY2R	0.000153166395904313	980	rwr	BC
PLAUR	0.000152983428464165	981	rwr	BC
GSK3A	0.000152611687383935	982	rwr	BC
SAXO5	0.000152466578692509	983	rwr	BC
SCRIB	0.000152441893512251	984	rwr	BC
GTF2H1	0.000152254187633374	985	rwr	BC
YES1	0.000152038543070742	986	rwr	BC
MAPKAP1	0.000152005138731841	987	rwr	BC
PTPRA	0.000151992954157558	988	rwr	BC
HBA1	0.000151327313311447	989	rwr	BC
PAK1	0.000151324456516192	990	rwr	BC
ASXL1	0.000151228255351355	991	rwr	BC
LMNB1	0.000151170828747532	992	rwr	BC
RPS24	0.000151007909945156	993	rwr	BC
SIN3B	0.000151003072875514	994	rwr	BC
AXIN1	0.000150713578013419	995	rwr	BC
HNRNPAB	0.000150612426951419	996	rwr	BC
USP34	0.000150611507324294	997	rwr	BC
OPTN	0.000150305446163669	998	rwr	BC
STAT5A	0.000150238875904977	999	rwr	BC
MCAM	0.000150083446382013	1000	rwr	BC
CDH2	0.000149726421667703	1001	rwr	BC
MAP1LC3A	0.000149315514023718	1002	rwr	BC
SPANXA1	0.000149189226209548	1003	rwr	BC
KPNA3	0.000149166101058892	1004	rwr	BC
GORASP2	0.000149086393493244	1005	rwr	BC
MCM6	0.000148977186588593	1006	rwr	BC
NAT10	0.000148898879909372	1007	rwr	BC
AHSA1	0.000148735244850606	1008	rwr	BC
ARIH1	0.000147976403619275	1009	rwr	BC
NDUFS3	0.00014775633780949	1010	rwr	BC
CUL7	0.000147698186557252	1011	rwr	BC
EIF4EBP1	0.000147561880890614	1012	rwr	BC
DOCK7	0.00014755282015766	1013	rwr	BC
RCOR1	0.000147166442086741	1014	rwr	BC
TXN	0.000147133183940472	1015	rwr	BC
RBM14	0.000147034104554793	1016	rwr	BC
COPS7B	0.000146942034990056	1017	rwr	BC
ING3	0.000146723930363942	1018	rwr	BC
STAG2	0.000146518660252858	1019	rwr	BC
RING1	0.000146223671553634	1020	rwr	BC
RAB4A	0.000145797748559271	1021	rwr	BC
IPO5	0.000145795325153747	1022	rwr	BC
SLC39A7	0.000145760646332393	1023	rwr	BC
RXRA	0.000145399838825259	1024	rwr	BC
FOS	0.000144831168327565	1025	rwr	BC
NCOA2	0.000144824811287498	1026	rwr	BC
KRT8	0.000144616138806379	1027	rwr	BC
PRKACA	0.000144382733631921	1028	rwr	BC
KIF23	0.000144345207718292	1029	rwr	BC
SPSB1	0.000144296656909894	1030	rwr	BC
IGF2BP3	0.000144168480242432	1031	rwr	BC
P4HA1	0.000143906455943268	1032	rwr	BC
GLUD1	0.000143873756388151	1033	rwr	BC
RPS14	0.000143848945800185	1034	rwr	BC
XRN2	0.000143226947398316	1035	rwr	BC
ERCC4	0.000143127041852468	1036	rwr	BC
TRIP6	0.000143121889798343	1037	rwr	BC
PTK6	0.000143104047887734	1038	rwr	BC
BUB3	0.000142599066621954	1039	rwr	BC
CELA2B	0.000142435131460608	1040	rwr	BC
DHX15	0.000142061001895759	1041	rwr	BC
GABARAP	0.000141937597211784	1042	rwr	BC
RPL24	0.000141797619520731	1043	rwr	BC
LDHB	0.000141515722186639	1044	rwr	BC
SF3A2	0.000141496472377644	1045	rwr	BC
RPL17	0.000141428550058772	1046	rwr	BC
AIMP2	0.000140860237504139	1047	rwr	BC
IMPDH2	0.000140809518425658	1048	rwr	BC
SNX1	0.000140676885342784	1049	rwr	BC
RDX	0.000140576661562406	1050	rwr	BC
RBL1	0.000140568171500766	1051	rwr	BC
TRMT61B	0.000140306638642091	1052	rwr	BC
RPS10	0.000140202407314556	1053	rwr	BC
MED1	0.000139992450374338	1054	rwr	BC
RPL28	0.000139913131004646	1055	rwr	BC
GAB2	0.000139814607078055	1056	rwr	BC
SPRTN	0.000139809117578042	1057	rwr	BC
USP47	0.000139780096618304	1058	rwr	BC
SHARPIN	0.000139651050625761	1059	rwr	BC
RFC2	0.000139602243958576	1060	rwr	BC
PIK3CB	0.000139489374000708	1061	rwr	BC
ERCC3	0.000139450851804718	1062	rwr	BC
SKI	0.00013941241753935	1063	rwr	BC
SORL1	0.000139135317514676	1064	rwr	BC
RPS23	0.000139006939436496	1065	rwr	BC
TRIM32	0.000138919810977652	1066	rwr	BC
UBE2O	0.00013890942858601	1067	rwr	BC
SAP18	0.000138907654830544	1068	rwr	BC
RPL13A	0.000138710079745536	1069	rwr	BC
MBTD1	0.000138409863942043	1070	rwr	BC
MPRIP	0.000138282371792474	1071	rwr	BC
FLNB	0.000138235767319841	1072	rwr	BC
HSPG2	0.000137953168510366	1073	rwr	BC
HLA-A	0.000137824779931091	1074	rwr	BC
NOP2	0.000137728753730157	1075	rwr	BC
SUV39H1	0.000137430988305081	1076	rwr	BC
MED21	0.000137389746876288	1077	rwr	BC
PSMC2	0.000137093047979062	1078	rwr	BC
MAX	0.000136978232719002	1079	rwr	BC
LAMP3	0.000136704899755467	1080	rwr	BC
MED4	0.000136596745098326	1081	rwr	BC
VAV2	0.000136500733802227	1082	rwr	BC
TCF4	0.000136440299656345	1083	rwr	BC
CBX1	0.000136149152578635	1084	rwr	BC
SNRPA1	0.000136041804955182	1085	rwr	BC
PABPC4	0.000135769506923411	1086	rwr	BC
PPP1R7	0.000135752615340711	1087	rwr	BC
RBMX	0.00013569869367236	1088	rwr	BC
NEK4	0.000135593181569754	1089	rwr	BC
CPSF6	0.000135510030890876	1090	rwr	BC
LRRC59	0.000135427080900077	1091	rwr	BC
RPTOR	0.000135390572158412	1092	rwr	BC
HSPH1	0.000135298852395108	1093	rwr	BC
FGR	0.000135065186295712	1094	rwr	BC
MRPS27	0.000134888969758492	1095	rwr	BC
SART3	0.000134774159051811	1096	rwr	BC
PGR	0.000134507501813089	1097	rwr	BC
GTF2F1	0.000134447770429779	1098	rwr	BC
RPL35	0.000134394047397891	1099	rwr	BC
HDAC4	0.000134336628399217	1100	rwr	BC
MEAF6	0.000134291010369729	1101	rwr	BC
GNB1	0.000134043178022566	1102	rwr	BC
CAPN1	0.000133747637322401	1103	rwr	BC
HEXIM1	0.000133726643869328	1104	rwr	BC
MAD2L1	0.000133505575714193	1105	rwr	BC
CXXC1	0.000133276656819428	1106	rwr	BC
OBSL1	0.000133276023524146	1107	rwr	BC
FGFR3	0.000133254018829712	1108	rwr	BC
CDT1	0.000133036780270049	1109	rwr	BC
ZMYM2	0.000133013583391216	1110	rwr	BC
RBBP5	0.000132991500326712	1111	rwr	BC
LRPPRC	0.000132972490689533	1112	rwr	BC
SF3B4	0.000132944505247041	1113	rwr	BC
SEC16A	0.000132777538750559	1114	rwr	BC
SMARCE1	0.000132653721412129	1115	rwr	BC
CDKN1C	0.000132592918820633	1116	rwr	BC
SMC5	0.000132478910779427	1117	rwr	BC
RNF126	0.000132399403493432	1118	rwr	BC
NCOA6	0.000132396406383638	1119	rwr	BC
ERCC2	0.000132217995191064	1120	rwr	BC
MKI67	0.000131866863019168	1121	rwr	BC
PSMD1	0.000131792341730249	1122	rwr	BC
BIRC5	0.000131718383019359	1123	rwr	BC
PFDN2	0.00013155083852669	1124	rwr	BC
DYRK1B	0.000131448793545223	1125	rwr	BC
TRIB3	0.000131263610022656	1126	rwr	BC
ARF4	0.00013101817725071	1127	rwr	BC
LZTR1	0.000130963306123144	1128	rwr	BC
EPC1	0.000130670671602467	1129	rwr	BC
SUCLG2	0.000130543341777235	1130	rwr	BC
GRN	0.000130267579950226	1131	rwr	BC
VDR	0.000130216891509842	1132	rwr	BC
PRKAA2	0.000130100074340581	1133	rwr	BC
PSMC1	0.000130071265366278	1134	rwr	BC
SNRPF	0.000129944045758336	1135	rwr	BC
YTHDF2	0.000129918720391322	1136	rwr	BC
GAB1	0.000129726488217513	1137	rwr	BC
DTL	0.000129618703917118	1138	rwr	BC
EBNA1BP2	0.000129449087346194	1139	rwr	BC
CDC6	0.000129152534127218	1140	rwr	BC
UBE2E2	0.000129100362131358	1141	rwr	BC
PTPN13	0.000129083050164416	1142	rwr	BC
SLC25A5	0.000128813179540135	1143	rwr	BC
PPFIA1	0.000128757803469109	1144	rwr	BC
BCL6	0.000128735423844428	1145	rwr	BC
RPS6KB1	0.000128667719063696	1146	rwr	BC
CRYAB	0.000128397304139565	1147	rwr	BC
PTPN12	0.000128262518105356	1148	rwr	BC
SOCS2	0.000128226807985536	1149	rwr	BC
PHLPP1	0.000128216465572848	1150	rwr	BC
EED	0.000128093776976037	1151	rwr	BC
CAT	0.000127904430233131	1152	rwr	BC
PSMC4	0.000127587199791949	1153	rwr	BC
RBPMS	0.00012753873786631	1154	rwr	BC
GJA1	0.000127353295988289	1155	rwr	BC
PRKCI	0.000127329817394248	1156	rwr	BC
AFG3L2	0.000127318468963011	1157	rwr	BC
PPP2R2D	0.000127259093432346	1158	rwr	BC
MPG	0.000127145162415806	1159	rwr	BC
MAPK9	0.000126887390141237	1160	rwr	BC
HNF4A	0.000126815479209247	1161	rwr	BC
RAB5A	0.00012672150282064	1162	rwr	BC
MDM4	0.000126571993115305	1163	rwr	BC
MUS81	0.000126270060754801	1164	rwr	BC
FBXL5	0.000126154123128079	1165	rwr	BC
BICD2	0.000126015228974835	1166	rwr	BC
PRKCQ	0.000126007591422491	1167	rwr	BC
RFC5	0.000125891959988043	1168	rwr	BC
AKTIP	0.000125775916464188	1169	rwr	BC
RAB9A	0.000125624987428137	1170	rwr	BC
TXNIP	0.00012542155833985	1171	rwr	BC
SLC30A4	0.000125356103296574	1172	rwr	BC
DNMT3A	0.000125210285390037	1173	rwr	BC
MAGI2	0.000125105444371939	1174	rwr	BC
CFL1	0.000124996548579959	1175	rwr	BC
LRIG1	0.000124989009750328	1176	rwr	BC
DSG1	0.000124779917820704	1177	rwr	BC
